ImageName,BottomHeightY,TopHeightY,ContaminationHeight
HVX228v_S_PLC_SPC_Full_Upload_01.png,611,636,25
HVX228v_S_PLC_SPC_Full_Upload_02.png,570,604,34
HVX231v_S_PLC_SPC_Full_Upload_01.png,0,0,0
HVX231v_S_PLC_SPC_Full_Upload_02.png,0,0,0
HVX231v_S_PLC_SPC_Upload_01.png,0,0,0
HVX231v_S_PLC_SPC_Upload_02.png,582,596,14
HVX234v_S_PLC_SPC_Full_Upload_01.png,545,597,52
HVX234v_S_PLC_SPC_Upload_01.png,504,606,102
HVX234v_S_PLC_SPC_Upload_02.png,554,602,48
HVX234v_S_PLC_SPC_Upload_03.png,573,621,48
HVX240v_S_PLC_SPC_Full_Upload_02.png,0,0,0
HVX254v_S_PLC_SPC_Full_Upload_02.png,557,569,12
HVX255v_S_PLC_SPC_Full_Upload_Clear_02.png,552,592,40
HVX255v_S_PLC_SPC_Upload_Clear_01.png,478,608,130
HVX255v_S_PLC_SPC_Upload_Clear_02.png,480,615,135
HVX257v_S_PLC_SPC_Full_Upload_02.png,568,601,33
HVX258v_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HVX259v_S_PLC_SPC_Full_Upload_Clear_01.png,575,597,22
HVX259v_S_PLC_SPC_Full_Upload_Clear_02.png,601,641,40
HVX259v_S_PLC_SPC_Upload_Clear_02.png,711,767,56
HVX259v_S_PLC_SPC_Upload_Clear_03.png,690,767,77
HVX261v_S_PLC_SPC_Full_Upload_01.png,0,0,0
HVX261v_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HVX262v_S_PLC_SPC_Upload_Clear_01.png,666,745,79
HVX263v_S_PLC_SPC_Full_Upload_01.png,551,569,18
HVX263v_S_PLC_SPC_Full_Upload_Clear_01.png,548,570,22
HVX263v_S_PLC_SPC_Upload_Clear_01.png,570,646,76
HVX263v_S_PLC_SPC_Upload_Clear_02.png,438,703,265
HVX263v_S_PLC_SPC_Upload_Clear_03.png,0,0,0
HVX264v_S_PLC_SPC_Upload_Clear_01.png,564,646,82
HVX265v_S_PLC_SPC_Full_Upload_Clear_01.png,482,653,171
HVX266v_S_PLC_SPC_Full_Upload_Clear_01.png,402,580,178
HVX266v_S_PLC_SPC_Upload_Clear_01.png,317,580,263
HVX267v_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HVX267v_S_PLC_SPC_Upload_Clear_01.png,444,725,281
HVX268v_S_PLC_SPC_Full_Upload_Clear_01.png,599,632,33
HVX268v_S_PLC_SPC_Full_Upload_Clear_02.png,580,622,42
HVX268v_S_PLC_SPC_Upload_01.png,578,631,53
HVX268v_S_PLC_SPC_Upload_Clear_01.png,576,639,63
HVX269_S_PLC_SPC_Full_Upload_01.png,0,0,0
HVX269_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HVX269_S_PLC_SPC_Upload_Clear_01.png,629,698,69
HVX269_S_PLC_SPC_Upload_Clear_02.png,568,612,44
HVX269_S_PLC_SPC_Upload_Clear_03.png,550,619,69
HVX271_S_PLC_SPC_Upload_01.png,545,643,98
HVX271_S_PLC_SPC_Upload_Clear_01.png,544,640,96
HVX272_S_PLC_SPC_Full_Upload_01.png,573,600,27
HVX272_S_PLC_SPC_Full_Upload_02.png,0,0,0
HVX272_S_PLC_SPC_Full_Upload_Clear_01.png,574,599,25
HVX272_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HVX272_S_PLC_SPC_Upload_01.png,293,601,308
HVX272_S_PLC_SPC_Upload_02.png,0,0,0
HVX272_S_PLC_SPC_Upload_Clear_01.png,273,599,326
HVX272_S_PLC_SPC_Upload_Clear_02.png,0,0,0
HVX273_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HVX273_S_PLC_SPC_Upload_Clear_01.png,558,594,36
HVX273_S_PLC_SPC_Upload_Clear_02.png,566,597,31
HVX273_S_PLC_SPC_Upload_Clear_03.png,563,602,39
HVX273_S_PLC_SPC_Upload_Clear_04.png,0,0,0
HVX274_S_PLC_SPC_Full_Upload_Clear_01.png,574,618,44
HVX274_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HVX274_S_PLC_SPC_Upload_01.png,370,586,216
HVX274_S_PLC_SPC_Upload_Clear_01.png,362,585,223
HVX274_S_PLC_SPC_Upload_Clear_02.png,436,501,65
HVX275_S_PLC_SPC_Full_Upload_Clear_01.png,605,643,38
HVX275_S_PLC_SPC_Full_Upload_Clear_02.png,697,727,30
HVX275_S_PLC_SPC_Full_Upload_Clear_03.png,615,628,13
HVX275_S_PLC_SPC_Upload_Clear_01.png,414,525,111
HVX275_S_PLC_SPC_Upload_Clear_02.png,0,0,0
HVX276_S_PLC_SPC_Full_Upload_Clear_01.png,568,594,26
HVX276_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HVX276_S_PLC_SPC_Full_Upload_Clear_03.png,0,0,0
HVX276_S_PLC_SPC_Upload_Clear_01.png,269,489,220
HVX276_S_PLC_SPC_Upload_Clear_02.png,624,663,39
HVX276_S_PLC_SPC_Upload_Clear_03.png,541,570,29
HVX276_S_PLC_SPC_Upload_Clear_04.png,0,0,0
HVX277_S_PLC_SPC_Full_Upload_Clear_01.png,538,568,30
HVX277_S_PLC_SPC_Upload_Clear_01.png,353,549,196
HVX278_S_PLC_SPC_Full_Upload_01.png,0,0,0
HVX278_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HVX278_S_PLC_SPC_Upload_Clear_01.png,574,598,24
HVX279_S_PLC_SPC_Full_Upload_01.png,548,594,46
HVX279_S_PLC_SPC_Full_Upload_Clear_02.png,582,592,10
HVX279_S_PLC_SPC_Upload_01.png,560,662,102
HVX279_S_PLC_SPC_Upload_02.png,588,624,36
HVX279_S_PLC_SPC_Upload_Clear_01.png,560,658,98
HVX279_S_PLC_SPC_Upload_Clear_02.png,586,630,44
HVX280_S_PLC_SPC_Full_Upload_Clear_01.png,504,540,36
HVX280_S_PLC_SPC_Upload_Clear_01.png,583,651,68
HVX280_S_PLC_SPC_Upload_Clear_02.png,517,550,33
HVX281_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HVX281_S_PLC_SPC_Upload_Clear_01.png,619,711,92
HVX281_S_PLC_SPC_Upload_Clear_02.png,543,598,55
HVX282_S_PLC_SPC_Full_Upload_Clear_01.png,409,439,30
HVX282_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HVX282_S_PLC_SPC_Upload_Clear_01.png,436,629,193
HVX282_S_PLC_SPC_Upload_Clear_02.png,483,540,57
HVX283_S_PLC_SPC_Full_Upload_01.png,0,0,0
HVX283_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HVX283_S_PLC_SPC_Upload_01.png,476,710,234
HVX283_S_PLC_SPC_Upload_Clear_01.png,471,708,237
HVX284_S_PLC_SPC_Full_Upload_Clear_01.png,572,633,61
HVX284_S_PLC_SPC_Upload_Clear_01.png,502,570,68
HVX285_S_PLC_SPC_Full_Upload_Clear_01.png,527,553,26
HVX285_S_PLC_SPC_Upload_01.png,549,649,100
HVX285_S_PLC_SPC_Upload_Clear_01.png,548,655,107
HVX286_S_PLC_SPC_Full_Upload_Clear_01.png,470,634,164
HVX286_S_PLC_SPC_Full_Upload_Clear_02.png,559,604,45
HVX286_S_PLC_SPC_Upload_Clear_01.png,467,604,137
HVX287_S_PLC_SPC_Full_Upload_Clear_01.png,511,554,43
HVX287_S_PLC_SPC_Upload_Clear_01.png,0,0,0
HVX288_S_PLC_SPC_Full_Upload_Clear_01.png,564,600,36
HVX288_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HVX288_S_PLC_SPC_Upload_Clear_01.png,704,753,49
HVX288_S_PLC_SPC_Upload_Clear_02.png,566,598,32
HVX289_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HVX289_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HVX289_S_PLC_SPC_Upload_01.png,492,583,91
HVX289_S_PLC_SPC_Upload_Clear_01.png,492,582,90
HVX294_S_PLC_SPC_Upload_Clear_01.png,505,602,97
HVX294_S_PLC_SPC_Upload_Clear_02.png,0,0,0
HVX33_S_PLC_SPC_Full_Upload_01.png,607,640,33
HVX33_S_PLC_SPC_Full_Upload_02.png,588,618,30
HVX33_S_PLC_SPC_Upload_03.png,596,618,22
HVX36_S_PLC_SPC_Full_Upload_01.png,540,602,62
HVX36_S_PLC_SPC_Upload_03.png,540,555,15
HVX42_S_PLC_SPC_Full_Upload_03.png,0,0,0
HVX91_S_PLC_SPC_Full_Upload_01.png,575,606,31
HVX91_S_PLC_SPC_Full_Upload_02.png,0,0,0
HVX91_S_PLC_SPC_Upload_03.png,461,542,81
HVX91_S_PLC_SPC_Upload_04.png,581,609,28
HVX92_S_PLC_SPC_Full_Upload_01.png,0,0,0
HVX92_S_PLC_SPC_Upload_01.png,558,589,31
HVX92_S_PLC_SPC_Upload_02.png,528,539,11
HVX96_S_PLC_SPC_Full_Upload_01.png,447,485,38
HVX99_S_PLC_SPC_Full_Upload_01.png,544,587,43
HVX99_S_PLC_SPC_Full_Upload_02.png,0,0,0
HVX99_S_PLC_SPC_Upload_01.png,354,557,203
HCX358_S_PLC_SPC_Upload_Clear_01.png,574,693,119
HCX358_S_PLC_SPC_Upload_Clear_02.png,581,624,43
HCX358_S_PLC_SPC_Upload_Clear_03.png,575,598,23
HCX359_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HCX359_S_PLC_SPC_Upload_Clear_02.png,517,603,86
HCX360_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HCX360_S_PLC_SPC_Upload_Clear_01.png,526,563,37
HCX364_S_PLC_SPC_Full_Upload_Clear_01.png,583,610,27
HCX364_S_PLC_SPC_Upload_Clear_01.png,481,624,143
HCX364_S_PLC_SPC_Upload_Clear_02.png,465,490,25
HCX364_S_PLC_SPC_Upload_Clear_03.png,0,0,0
HCX367_S_PLC_SPC_Full_Upload_Clear_01.png,557,591,34
HCX367_S_PLC_SPC_Upload_Clear_01.png,0,0,0
HCX367_S_PLC_SPC_Upload_Clear_02.png,567,600,33
HCX368_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HCX368_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HCX368_S_PLC_SPC_Upload_Clear_01.png,0,0,0
HCX368_S_PLC_SPC_Upload_Clear_02.png,0,0,0
HCX371_S_PLC_SPC_Full_Upload_Clear_01.png,512,596,84
HCX371_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HCX371_S_PLC_SPC_Upload_Clear_01.png,538,635,97
HCX371_S_PLC_SPC_Upload_Clear_02.png,0,0,0
HEX467_S_PLC_SPC_Upload_Clear_02.png,485,607,122
HEX467_S_PLC_SPC_Upload_Clear_03.png,568,642,74
HEX475_S_PLC_SPC_Full_Upload_Clear_01.png,570,614,44
HEX475_S_PLC_SPC_Full_Upload_Clear_02.png,568,592,24
HEX475_S_PLC_SPC_Upload_Clear_01.png,579,623,44
HEX475_S_PLC_SPC_Upload_Clear_02.png,566,642,76
HEX476_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HEX476_S_PLC_SPC_Upload_Clear_01.png,484,596,112
HEX476_S_PLC_SPC_Upload_Clear_02.png,611,646,35
HEX478_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HEX478_S_PLC_SPC_Upload_Clear_01.png,514,546,32
HEX479_S_PLC_SPC_Full_Upload_Clear_01.png,575,620,45
HEX479_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HEX479_S_PLC_SPC_Upload_Clear_01.png,574,612,38
HEX479_S_PLC_SPC_Upload_Clear_02.png,573,616,43
HEX481_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HEX481_S_PLC_SPC_Upload_Clear_01.png,577,631,54
HEX485_S_PLC_SPC_Full_Upload_Clear_01.png,567,611,44
HEX485_S_PLC_SPC_Upload_Clear_01.png,538,595,57
HEX496_S_PLC_SPC_Full_Upload_Clear_01.png,500,561,61
HEX496_S_PLC_SPC_Upload_Clear_01.png,560,611,51
HEX502_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HEX502_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HEX502_S_PLC_SPC_Upload_Clear_01.png,449,541,92
HEX502_S_PLC_SPC_Upload_Clear_02.png,0,0,0
HEX505_S_PLC_SPC_Full_Upload_Clear_01.png,427,518,91
HEX505_S_PLC_SPC_Full_Upload_Clear_03.png,429,455,26
HEX505_S_PLC_SPC_Upload_Clear_01.png,542,645,103
HEX506_S_PLC_SPC_Full_Upload_Clear_01.png,598,645,47
HEX506_S_PLC_SPC_Full_Upload_Clear_02.png,550,590,40
HEX506_S_PLC_SPC_Full_Upload_Clear_03.png,0,0,0
HEX506_S_PLC_SPC_Upload_Clear_01.png,541,619,78
HEX507_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HEX507_S_PLC_SPC_Upload_Clear_01.png,533,579,46
HPX41v_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HPX43_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HPX44_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HPX44_S_PLC_SPC_Upload_Clear_01.png,521,584,63
HUX204_S_PLC_SPC_Full_Upload_Clear_01.png,576,604,28
HUX204_S_PLC_SPC_Upload_Clear_01.png,571,609,38
HUX204_S_PLC_SPC_Upload_Clear_02.png,0,0,0
HUX205_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HUX206_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HUX206_S_PLC_SPC_Upload_Clear_01.png,480,585,105
HUX208_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HUX208_S_PLC_SPC_Upload_Clear_01.png,554,602,48
HUX209_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HUX209_S_PLC_SPC_Full_Upload_Clear_02.png,576,601,25
HUX209_S_PLC_SPC_Upload_Clear_01.png,487,580,93
HUX210_S_PLC_SPC_Full_Upload_Clear_01.png,573,606,33
HUX210_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HUX210_S_PLC_SPC_Upload_Clear_01.png,523,624,101
HUX210_S_PLC_SPC_Upload_Clear_02.png,0,0,0
HUX211_S_PLC_SPC_Full_Upload_Clear_01.png,560,580,20
HUX211_S_PLC_SPC_Upload_Clear_01.png,563,578,15
HUX212_S_PLC_SPC_Full_Upload_Clear_01.png,603,628,25
HUX212_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HUX212_S_PLC_SPC_Upload_Clear_01.png,570,609,39
HUX212_S_PLC_SPC_Upload_Clear_02.png,0,0,0
HUX213_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HUX213_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HUX213_S_PLC_SPC_Upload_Clear_01.png,509,580,71
HUX213_S_PLC_SPC_Upload_Clear_02.png,0,0,0
HUX215_S_PLC_SPC_Full_Upload_Clear_01.png,0,0,0
HUX215_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HUX215_S_PLC_SPC_Upload_Clear_01.png,543,597,54
HUX215_S_PLC_SPC_Upload_Clear_02.png,0,0,0
HVX270_S_PLC_SPC_Full_Upload_Clear_01.png,586,624,38
HVX270_S_PLC_SPC_Full_Upload_Clear_02.png,0,0,0
HVX270_S_PLC_SPC_Upload_Clear_01.png,569,618,49
