ImageName,BottomHeightY,TopHeightY,ContaminationHeight
HUX213_S_PLC_SPC_Upload_Clear_01,603,687,84
HUX213_S_PLC_SPC_Upload_Clear_02,0,0,0
HUX215_S_PLC_SPC_Full_Upload_Clear_01,0,0,0
HUX215_S_PLC_SPC_Full_Upload_Clear_02,0,0,0
HUX215_S_PLC_SPC_Upload_Clear_01,643,707,64
HUX215_S_PLC_SPC_Upload_Clear_02,0,0,0
HVM108_S_LogContaminationUpload1,0,0,0
HVM184_S_LogContaminationUpload3,0,0,0
HVM198_S_LongTermContaminationUpload,0,0,0
HVX102_S_PLC_SPC_Upload_02,703,760,57
HVX117v_S_PLC_SPC_Upload_01,0,0,0
HVX124v_S_PLC_SPC_Full_Upload_01,473,576,103
HVX124v_S_PLC_SPC_Full_Upload_02,0,0,0
HVX124v_S_PLC_SPC_Full_Upload_03,0,0,0
HVX124v_S_PLC_SPC_Upload_01,588,668,80
HVX142v_S_PLC_SPC_Upload_04,0,0,0
HVX144v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX146v_S_PLC_SPC_Full_Upload_01,665,688,23
HVX155v_S_PLC_SPC_Full_Upload_02,0,0,0
HVX156v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX156v_S_PLC_SPC_Upload_01,638,709,71
HVX159v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX159v_S_PLC_SPC_Upload_01,662,706,44
HVX159v_S_PLC_SPC_Upload_02,664,693,29
HVX159v_S_PLC_SPC_Upload_03,0,0,0
HVX161v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX162v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX164v_S_PLC_SPC_Full_Upload_01,598,689,91
HVX164v_S_PLC_SPC_Full_Upload_02,721,751,30
HVX166v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX166v_S_PLC_SPC_Full_Upload_02,0,0,0
HVX167v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX167v_S_PLC_SPC_Upload_01,658,742,84
HVX176v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX176v_S_PLC_SPC_Upload_02,614,686,72
HVX187v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX187v_S_PLC_SPC_Full_Upload_02,0,0,0
HVX187v_S_PLC_SPC_Upload_01,612,695,83
HVX187v_S_PLC_SPC_Upload_02,0,0,0
HVX191v_S_PLC_SPC_Upload_01,568,641,73
HVX193v_S_PLC_SPC_Full_Upload_01,677,758,81
HVX193v_S_PLC_SPC_Full_Upload_02,0,0,0
HVX193v_S_PLC_SPC_Upload_02,0,0,0
HVX194v_S_PLC_SPC_Full_Upload_01,649,706,57
HVX194v_S_PLC_SPC_Full_Upload_02,0,0,0
HVX200v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX200v_S_PLC_SPC_Full_Upload_02,0,0,0
HVX200v_S_PLC_SPC_Full_Upload_03,0,0,0
HVX200v_S_PLC_SPC_Upload_01,646,689,43
HVX201v_S_PLC_SPC_Full_Upload_01,685,816,131
HVX201v_S_PLC_SPC_Full_Upload_02,665,696,31
HVX201v_S_PLC_SPC_Upload_01,650,709,59
HVX201v_S_PLC_SPC_Upload_02,524,718,194
HVX206v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX206v_S_PLC_SPC_Full_Upload_02,0,0,0
HVX206v_S_PLC_SPC_Upload_01,654,792,138
HVX206v_S_PLC_SPC_Upload_02,652,686,34
HVX213v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX213v_S_PLC_SPC_Upload_01,548,695,147
HVX213v_S_PLC_SPC_Upload_02,543,706,163
HVX214v_S_PLC_SPC_Full_Upload_01,671,701,30
HVX214v_S_PLC_SPC_Upload_01,656,723,67
HVX214v_S_PLC_SPC_Upload_02,612,703,91
HVX214v_S_PLC_SPC_Upload_03,659,739,80
HVX221v_S_PLC_SPC_Full_Upload_03,679,708,29
HVX221v_S_PLC_SPC_Upload_01,596,705,109
HVX221v_S_PLC_SPC_Upload_02,555,703,148
HVX225v_S_PLC_SPC_Full_Upload_02,673,697,24
HVX225v_S_PLC_SPC_Upload_01,673,696,23
HVX228v_S_PLC_SPC_Full_Upload_01,723,753,30
HVX228v_S_PLC_SPC_Full_Upload_02,675,715,40
HVX231v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX231v_S_PLC_SPC_Full_Upload_02,0,0,0
HVX231v_S_PLC_SPC_Upload_01,0,0,0
HVX231v_S_PLC_SPC_Upload_02,689,706,17
HVX234v_S_PLC_SPC_Full_Upload_01,645,707,62
HVX234v_S_PLC_SPC_Upload_01,596,718,122
HVX234v_S_PLC_SPC_Upload_02,656,713,57
HVX234v_S_PLC_SPC_Upload_03,678,735,57
HVX240v_S_PLC_SPC_Full_Upload_02,0,0,0
HVX254v_S_PLC_SPC_Full_Upload_02,659,674,15
HVX255v_S_PLC_SPC_Full_Upload_Clear_02,654,701,47
HVX255v_S_PLC_SPC_Upload_Clear_01,566,720,154
HVX255v_S_PLC_SPC_Upload_Clear_02,568,728,160
HVX257v_S_PLC_SPC_Full_Upload_02,672,712,40
HVX258v_S_PLC_SPC_Full_Upload_Clear_01,0,0,0
HVX259v_S_PLC_SPC_Full_Upload_Clear_01,680,707,27
HVX259v_S_PLC_SPC_Full_Upload_Clear_02,711,759,48
HVX259v_S_PLC_SPC_Upload_Clear_02,841,908,67
HVX259v_S_PLC_SPC_Upload_Clear_03,817,908,91
HVX261v_S_PLC_SPC_Full_Upload_01,0,0,0
HVX261v_S_PLC_SPC_Full_Upload_Clear_01,0,0,0
HVX262v_S_PLC_SPC_Upload_Clear_01,788,882,94
HVX263v_S_PLC_SPC_Full_Upload_01,652,674,22
HVX263v_S_PLC_SPC_Full_Upload_Clear_01,649,675,26
HVX263v_S_PLC_SPC_Upload_Clear_01,675,765,90
HVX263v_S_PLC_SPC_Upload_Clear_02,518,832,314
HVX263v_S_PLC_SPC_Upload_Clear_03,0,0,0
HVX264v_S_PLC_SPC_Upload_Clear_01,667,765,98
HVX265v_S_PLC_SPC_Full_Upload_Clear_01,570,773,203
HVX266v_S_PLC_SPC_Full_Upload_Clear_01,476,687,211
HVX266v_S_PLC_SPC_Upload_Clear_01,374,687,313
HVX267v_S_PLC_SPC_Full_Upload_Clear_01,0,0,0
HVX267v_S_PLC_SPC_Upload_Clear_01,468,764,296
HVX268v_S_PLC_SPC_Full_Upload_Clear_01,709,748,39
HVX268v_S_PLC_SPC_Full_Upload_Clear_02,686,736,50
HVX268v_S_PLC_SPC_Upload_01,684,747,63
HVX268v_S_PLC_SPC_Upload_Clear_01,682,757,75
HVX269_S_PLC_SPC_Full_Upload_01,0,0,0
HVX269_S_PLC_SPC_Full_Upload_Clear_01,0,0,0
HVX269_S_PLC_SPC_Upload_Clear_01,744,826,82
HVX269_S_PLC_SPC_Upload_Clear_02,672,725,53
HVX269_S_PLC_SPC_Upload_Clear_03,651,733,82
HVX270_S_PLC_SPC_Full_Upload_Clear_01,694,739,45
HVX270_S_PLC_SPC_Full_Upload_Clear_02,0,0,0
HVX270_S_PLC_SPC_Upload_Clear_01,674,732,58
HVX271_S_PLC_SPC_Upload_01,645,761,116
HVX271_S_PLC_SPC_Upload_Clear_01,644,758,114
HVX272_S_PLC_SPC_Full_Upload_01,678,710,32
HVX272_S_PLC_SPC_Full_Upload_02,0,0,0
HVX272_S_PLC_SPC_Full_Upload_Clear_01,679,709,30
HVX272_S_PLC_SPC_Full_Upload_Clear_02,0,0,0
HVX272_S_PLC_SPC_Upload_01,347,712,365
HVX272_S_PLC_SPC_Upload_02,0,0,0
HVX272_S_PLC_SPC_Upload_Clear_01,323,709,386
HVX272_S_PLC_SPC_Upload_Clear_02,0,0,0
HVX273_S_PLC_SPC_Full_Upload_Clear_01,0,0,0
HVX273_S_PLC_SPC_Upload_Clear_01,332,353,21
HVX273_S_PLC_SPC_Upload_Clear_02,670,707,37
HVX273_S_PLC_SPC_Upload_Clear_03,666,713,47
HVX273_S_PLC_SPC_Upload_Clear_04,0,0,0
HVX274_S_PLC_SPC_Full_Upload_Clear_01,679,732,53
HVX274_S_PLC_SPC_Full_Upload_Clear_02,0,0,0
HVX274_S_PLC_SPC_Upload_01,438,694,256
HVX274_S_PLC_SPC_Upload_Clear_01,428,693,265
HVX274_S_PLC_SPC_Upload_Clear_02,516,593,77
HVX275_S_PLC_SPC_Full_Upload_Clear_01,716,761,45
HVX275_S_PLC_SPC_Full_Upload_Clear_02,825,861,36
HVX275_S_PLC_SPC_Full_Upload_Clear_03,728,744,16
HVX275_S_PLC_SPC_Upload_Clear_01,490,622,132
HVX275_S_PLC_SPC_Upload_Clear_02,0,0,0
HVX276_S_PLC_SPC_Full_Upload_Clear_01,338,353,15
HVX276_S_PLC_SPC_Full_Upload_Clear_02,0,0,0
HVX276_S_PLC_SPC_Full_Upload_Clear_03,0,0,0
HVX276_S_PLC_SPC_Upload_Clear_01,269,489,220
HVX276_S_PLC_SPC_Upload_Clear_02,738,785,47
HVX276_S_PLC_SPC_Upload_Clear_03,640,675,35
HVX276_S_PLC_SPC_Upload_Clear_04,0,0,0
HVX277_S_PLC_SPC_Full_Upload_Clear_01,567,598,31
HVX277_S_PLC_SPC_Upload_Clear_01,185,287,102
HVX278_S_PLC_SPC_Full_Upload_01,0,0,0
HVX278_S_PLC_SPC_Full_Upload_Clear_01,0,0,0
HVX278_S_PLC_SPC_Upload_Clear_01,605,630,25
HVX279_S_PLC_SPC_Full_Upload_01,649,703,54
HVX279_S_PLC_SPC_Full_Upload_Clear_02,689,701,12
HVX279_S_PLC_SPC_Upload_01,663,784,121
HVX279_S_PLC_SPC_Upload_02,696,739,43
HVX279_S_PLC_SPC_Upload_Clear_01,663,779,116
HVX279_S_PLC_SPC_Upload_Clear_02,693,746,53
HVX280_S_PLC_SPC_Full_Upload_Clear_01,596,639,43
HVX280_S_PLC_SPC_Upload_Clear_01,347,387,40
HVX280_S_PLC_SPC_Upload_Clear_02,612,651,39
HVX281_S_PLC_SPC_Full_Upload_Clear_01,0,0,0
HVX281_S_PLC_SPC_Upload_Clear_01,733,842,109
HVX281_S_PLC_SPC_Upload_Clear_02,643,708,65
HVX282_S_PLC_SPC_Full_Upload_Clear_01,484,520,36
HVX282_S_PLC_SPC_Full_Upload_Clear_02,0,0,0
HVX282_S_PLC_SPC_Upload_Clear_01,516,745,229
HVX282_S_PLC_SPC_Upload_Clear_02,509,569,60
HVX283_S_PLC_SPC_Full_Upload_01,0,0,0
HVX283_S_PLC_SPC_Full_Upload_Clear_01,0,0,0
HVX283_S_PLC_SPC_Upload_01,501,748,247
HVX283_S_PLC_SPC_Upload_Clear_01,496,746,250
HVX284_S_PLC_SPC_Full_Upload_Clear_01,677,750,73
HVX284_S_PLC_SPC_Upload_Clear_01,593,675,82
HVX285_S_PLC_SPC_Full_Upload_Clear_01,555,583,28
HVX285_S_PLC_SPC_Upload_01,650,768,118
HVX285_S_PLC_SPC_Upload_Clear_01,649,776,127
HVX286_S_PLC_SPC_Full_Upload_Clear_01,556,751,195
HVX286_S_PLC_SPC_Full_Upload_Clear_02,662,715,53
HVX286_S_PLC_SPC_Upload_Clear_01,553,715,162
HVX287_S_PLC_SPC_Full_Upload_Clear_01,538,584,46
HVX287_S_PLC_SPC_Upload_Clear_01,0,0,0
HVX288_S_PLC_SPC_Full_Upload_Clear_01,667,710,43
HVX288_S_PLC_SPC_Full_Upload_Clear_02,0,0,0
HVX288_S_PLC_SPC_Upload_Clear_01,833,892,59
HVX288_S_PLC_SPC_Upload_Clear_02,670,708,38
HVX289_S_PLC_SPC_Full_Upload_Clear_01,0,0,0
HVX289_S_PLC_SPC_Full_Upload_Clear_02,0,0,0
HVX289_S_PLC_SPC_Upload_01,582,690,108
HVX289_S_PLC_SPC_Upload_Clear_01,582,689,107
HVX294_S_PLC_SPC_Upload_Clear_01,598,713,115
HVX294_S_PLC_SPC_Upload_Clear_02,0,0,0
HVX33_S_PLC_SPC_Full_Upload_01,639,674,35
HVX33_S_PLC_SPC_Full_Upload_02,619,651,32
HVX33_S_PLC_SPC_Upload_03,628,651,23
HVX36_S_PLC_SPC_Full_Upload_01,569,634,65
HVX36_S_PLC_SPC_Upload_03,1132,1165,33
HVX42_S_PLC_SPC_Full_Upload_03,0,0,0
HVX91_S_PLC_SPC_Full_Upload_01,606,638,32
HVX91_S_PLC_SPC_Full_Upload_02,0,0,0
HVX91_S_PLC_SPC_Upload_03,573,674,101
HVX91_S_PLC_SPC_Upload_04,612,642,30
HVX92_S_PLC_SPC_Full_Upload_01,0,0,0
HVX92_S_PLC_SPC_Upload_01,588,621,33
HVX92_S_PLC_SPC_Upload_02,556,568,12
HVX96_S_PLC_SPC_Full_Upload_01,555,603,48
HVX99_S_PLC_SPC_Full_Upload_01,573,618,45
HVX99_S_PLC_SPC_Full_Upload_02,0,0,0
HVX99_S_PLC_SPC_Upload_01,373,587,214
